Source,Target 
11675,64260 
11675,57723 
11675,91080 
11675,202144 
11675,105562 
11675,62859 
11675,57724 
11675,52410 
11675,103283 
11675,13839 
11675,161730 
11675,190861 
11675,202626 
11675,161731 
11675,52690 
11675,32040 
11675,31557 
11928,122206 
11928,108191 
11928,127305 
11928,108323 
11928,122334 
11928,122337 
11928,65844 
11928,108199 
11928,59668 
11928,187063 
11928,122340 
11928,122331 
11928,187066 
11928,210581 
11928,136065 
11928,210493 
11928,122335 
11928,55505 
11928,139465 
11928,76439 
11928,210489 
11928,172187 
11932,11928 
11932,122334 
11932,111758 
11932,1567 
11932,122340 
11932,260340 
11932,210581 
11932,136065 
11932,210493 
11932,122335 
11932,139465 
11932,55505 
11932,156385 
11932,102849 
11932,49535 
11932,210489 
11932,172187 
12114,177112 
12114,24982 
12114,180793 
12114,22100 
12114,71098 
12114,118044 
12114,124496 
12158,85281 
12158,12159 
12158,219173 
12158,114856 
12158,177813 
12159,85281 
12159,12162 
12159,12161 
12160,85281 
12160,39182 
12160,128604 
12160,219173 
12160,116920 
12161,12159 
12161,85281 
12162,12159 
12162,85281 
12162,39182 
12213,169057 
12213,194303 
12289,7613 
12289,12290 
12289,25206 
12289,174436 
12289,237258 
12290,211630 
12290,24139 
12290,1154 
12290,156819 
12290,89624 
12290,25206 
12290,11315 
12290,220173 
12329,247997 
12329,210431 
12329,205776 
12329,30363 
12329,35179 
12505,10542 
12505,165281 
12505,191842 
12505,4266 
12505,16655 
12505,215391 
12505,245251 
12505,77770 
12505,191832 
12505,191835 
12505,191867 
12505,61571 
12505,191836 
12505,124168 
12505,191847 
12505,61572 
12505,187787 
12505,172113 
12505,191853 
12505,191851 
12505,191894 
12505,121096 
12505,191834 
12505,191881 
12505,192026 
12505,191841 
12505,191898 
12505,4267 
12505,47168 
12505,191938 
12505,191955 
12505,47173 
12505,191848 
12507,10542 
12507,205777 
12507,12505 
12507,191855 
12507,191864 
12507,187787 
12507,192015 
12507,74451 
12507,252193 
12580,1153 
12580,1154 
12580,107484 
12580,32922 
12580,171769 
12580,211633 
12580,170427 
12580,87466 
12580,174667 
12580,134763 
12580,96294 
12582,140474 
12582,29406 
12582,79661 
12582,91857 
12620,207315 
12620,59730 
12620,222238 
12620,79613 
12620,29105 
12620,136494 
12620,59728 
12620,108401 
12620,14016 
12620,108400 
12622,207315 
12622,59730 
12622,29105 
12622,136494 
12622,204423 
12622,204426 
12622,14016 
12622,204422 
12622,146292 
12625,226506 
12625,136493 
12625,213191 
12625,204423 
12625,135336 
12625,251827 
12625,12622 
12625,204426 
12625,14016 
12625,169967 
12625,146292 
12664,76429 
12664,191403 
12664,78993 
12664,181842 
12664,131406 
12664,118829 
12664,173850 
12664,242146 
12664,127189 
12664,191992 
12687,154656 
12687,201117 
12687,72534 
12687,72525 
12701,4807 
12701,12703 
12701,164626 
12703,12701 
12703,4807 
12703,53153 
13092,68724 
13092,187928 
13092,12701 
13092,119392 
13092,255301 
13132,55120 
13132,8583 
13132,8584 
13132,95191 
13132,25761 
13132,68904 
13132,124962 
13133,128596 
13133,95182 
13133,176164 
13133,124636 
13133,25297 
13133,25287 
13133,147304 
13133,223293 
13133,46754 
13133,245586 
13133,55717 
13267,3792 
13267,77417 
13422,119395 
13422,51498 
13633,121095 
13633,95182 
13633,121103 
13633,4703 
13633,45543 
13633,76107 
13633,45551 
13633,45545 
13633,49843 
13633,99871 
13633,49511 
13633,121096 
13633,43420 
13633,13687 
13633,49833 
13633,13654 
13633,253475 
13633,19848 
13633,45554 
13641,177701 
13641,128596 
13641,36497 
13641,55120 
13641,8584 
13641,101024 
13641,166262 
13641,79027 
13641,193676 
13641,121103 
13641,82960 
13641,44570 
13641,155311 
13654,13633 
13654,121095 
13654,95182 
13654,1153 
13654,45551 
13654,163092 
13654,108212 
13654,45545 
13654,76427 
13654,185068 
13654,124490 
13654,99871 
13654,107473 
13654,30136 
13654,49511 
13654,121096 
13654,124489 
13654,130122 
13654,5360 
13654,121988 
13654,144668 
13654,247493 
13654,55565 
13654,156023 
13687,13633 
13687,121095 
13687,95182 
13687,10538 
13687,166 
13687,206505 
13687,216548 
13687,45551 
13687,171769 
13687,45545 
13687,89877 
13687,66388 
13687,62412 
13687,99871 
13687,168630 
13687,49511 
13687,121096 
13687,28132 
13687,130122 
13687,191586 
13687,174658 
13687,13654 
13687,218120 
13687,216551 
13687,99523 
13733,95177 
13733,15834 
13733,160557 
13733,30240 
13838,68725 
13838,127728 
13839,9536 
13839,9997 
13839,168639 
13839,103899 
13839,95343 
13839,202144 
13839,96003 
13839,54519 
13839,202145 
13839,228772 
13839,217463 
13839,103283 
13839,155664 
13839,46801 
13839,190861 
13839,215486 
13839,103815 
13839,41685 
13839,175353 
13839,161731 
13839,103916 
14016,12620 
14016,12622 
14016,89422 
14016,207315 
14016,226506 
14016,129861 
14016,29105 
14016,246295 
14016,237449 
14016,204423 
14016,135336 
14016,204426 
14016,146292 
14200,177701 
14200,128596 
14200,55120 
14200,8583 
14200,79025 
14200,8584 
14200,79027 
14200,231293 
14200,79033 
14936,191585 
14936,29408 
14936,216106 
14936,40154 
14936,14937 
14937,14936 
14937,169207 
14937,107483 
14937,223034 
14949,95181 
14949,8583 
14949,15835 
14949,15836 
14949,81298 
14949,79147 
14949,91553 
14949,10917 
14949,10693 
14949,61815 
14949,237872 
14949,154720 
14949,227871 
14984,251899 
14984,169207 
14984,251895 
14984,30604 
14984,159967 
14984,57614 
14984,226212 
14984,100969 
14984,154794 
14984,124558 
14984,30650 
14984,13633 
14984,26738 
14984,25245 
14986,225260 
14986,14984 
14986,15026 
14986,240708 
14986,124605 
14986,183861 
14986,15015 
14986,14993 
14986,15010 
14986,16172 
14986,15003 
14993,14986 
14993,169207 
14993,10377 
14993,14984 
14993,256533 
14993,15010 
14993,25284 
14993,15003 
14993,94367 
14993,55541 
15003,14986 
15003,14993 
15003,251899 
15003,251895 
15003,37694 
15003,14984 
15003,25297 
15010,14986 
15010,251899 
15010,10377 
15010,14984 
15010,15026 
15010,15015 
15010,15051 
15010,15003 
15015,15010 
15015,225260 
15015,10377 
15015,237562 
15015,251895 
15015,37694 
15015,147042 
15015,14984 
15015,56188 
15015,174670 
15015,156262 
15015,77729 
15026,15010 
15026,225260 
15026,11928 
15026,10377 
15026,139697 
15026,226212 
15026,14984 
15026,62460 
15026,25335 
15026,15015 
15026,213464 
15026,15003 
15026,55717 
15051,15010 
15051,251899 
15051,11928 
15051,74130 
15051,35315 
15051,147042 
15051,89896 
15051,14984 
15051,15026 
15051,77729 
15051,14986 
15111,7130 
15111,51143 
15111,185534 
15111,15114 
15111,144668 
15114,7130 
15114,177701 
15114,85281 
15114,185535 
15114,51143 
15114,185534 
15114,21843 
15114,51145 
15114,46991 
15114,252937 
15155,177651 
15155,121993 
15155,156819 
15155,121991 
15155,121994 
15161,18436 
15161,18443 
15161,121982 
15161,121991 
15161,18840 
15161,126172 
15161,15155 
15495,126441 
15495,191661 
15495,187928 
15495,99840 
15495,191662 
15782,31088 
15782,165321 
15782,18429 
15782,125345 
15834,36497 
15834,228840 
15834,227969 
15834,53144 
15834,95177 
15834,79025 
15834,48727 
15834,20866 
15834,101024 
15834,15835 
15834,82960 
15834,239985 
15834,15845 
15834,105726 
15834,54551 
15834,15846 
15834,73192 
15834,213184 
15835,36497 
15835,228840 
15835,53144 
15835,79025 
15835,48727 
15835,20866 
15835,95191 
15835,101024 
15835,83641 
15835,79027 
15835,137199 
15835,224472 
15835,15836 
15835,161444 
15835,15845 
15835,216153 
15835,61677 
15835,57394 
15835,154695 
15835,235245 
15835,95187 
15835,157576 
15835,104284 
15835,154720 
15835,118574 
15836,15835 
15836,36497 
15836,228840 
15836,53144 
15836,79025 
15836,20866 
15836,101024 
15836,161303 
15836,16209 
15836,15856 
15836,60697 
15836,82960 
15836,239985 
15836,15845 
15836,219075 
15836,73193 
15836,118574 
15838,128596 
15838,36497 
15838,228840 
15838,31088 
15838,53144 
15838,79025 
15838,20866 
15838,95191 
15838,101024 
15838,161444 
15838,15845 
15838,127604 
15838,212833 
15838,20744 
15838,69785 
15838,79033 
15838,99875 
15840,36497 
15840,228840 
15840,227969 
15840,53144 
15840,79025 
15840,20866 
15840,15856 
15840,239985 
15840,10623 
15840,20744 
15844,2880 
15844,128596 
15844,36497 
15844,228840 
15844,227969 
15844,95179 
15844,53144 
15844,79025 
15844,48727 
15844,95169 
15844,20866 
15844,101024 
15844,95204 
15844,166257 
15844,15856 
15844,15845 
15844,169154 
15845,15835 
15845,15836 
15845,15838 
15845,15844 
15845,36497 
15845,53144 
15845,79025 
15845,95170 
15845,20866 
15845,101024 
15845,83641 
15845,61708 
15845,237925 
15845,161612 
15845,166257 
15845,167425 
15845,82960 
15845,224472 
15845,239985 
15845,161440 
15845,105726 
15845,79029 
15845,15852 
15845,15846 
15845,14949 
15845,32224 
15845,73193 
15846,15834 
15846,15845 
15846,227969 
15846,53144 
15846,95177 
15846,48727 
15846,20866 
15846,101024 
15846,224472 
15846,259456 
15846,79033 
15846,169154 
15846,106775 
15846,121953 
15846,73192 
15846,213184 
15846,88770 
15852,15845 
15852,36497 
15852,228840 
15852,95181 
15852,53144 
15852,79025 
15852,20866 
15852,101024 
15852,95195 
15852,60697 
15852,143260 
15852,124972 
15852,157171 
15852,127549 
15852,251013 
15856,15840 
15856,128596 
15856,36497 
15856,228840 
15856,227969 
15856,95179 
15856,53144 
15856,95177 
15856,79025 
15856,95169 
15856,20866 
15856,101024 
15856,166262 
15856,79027 
15856,193676 
15856,16209 
15856,246894 
15856,228842 
15856,82960 
15856,57399 
15856,157013 
15856,100164 
15856,239985 
15856,117574 
15856,10623 
15856,15834 
15856,127591 
15856,105726 
15856,259456 
15856,82951 
15856,54551 
15856,10693 
15856,82953 
15856,73192 
15856,213184 
15881,153298 
16153,30123 
16172,3240 
16172,14986 
16172,225260 
16172,45406 
16172,240695 
16172,131927 
16172,256529 
16172,256582 
16172,256533 
16172,196419 
16172,64785 
16172,86325 
16172,109220 
16172,256542 
16172,256548 
16172,256538 
16173,251890 
16173,11928 
16173,108205 
16173,249985 
16173,236613 
16173,127305 
16173,127303 
16173,108221 
16173,108323 
16173,55629 
16173,210581 
16174,169207 
16174,121103 
16174,89879 
16174,108208 
16174,191183 
16174,248966 
16174,48670 
16174,76439 
16209,128596 
16209,227969 
16209,55120 
16209,95169 
16209,227970 
16209,139885 
16327,89119 
16327,198966 
16327,3602 
16327,89118 
16563,26141 
16563,86795 
16563,191590 
16563,108987 
16563,105616 
16563,108206 
16579,249985 
16579,229352 
16579,155602 
16579,215762 
16579,124172 
16579,234528 
16585,227969 
16585,31088 
16585,246320 
16585,69785 
16585,205 
16585,160557 
16585,219075 
16585,69844 
16585,6581 
16633,6604 
16633,18429 
16633,12329 
16633,172340 
16642,207315 
16642,155602 
16642,12329 
16644,30604 
16644,114411 
16644,35317 
16644,11364 
16644,95007 
16644,6133 
16644,235235 
16644,97964 
16647,148012 
16647,108191 
16647,79946 
16647,76430 
16647,131470 
16647,209961 
16647,65846 
16647,54215 
16647,199661 
16648,108191 
16648,11928 
16648,30604 
16648,215407 
16648,169667 
16648,132990 
16648,136065 
16648,16705 
16648,63697 
16648,54211 
16649,10542 
16649,177332 
16649,191842 
16649,191837 
16649,7613 
16649,191858 
16649,16655 
16649,155602 
16649,245251 
16649,191835 
16649,85807 
16649,191839 
16649,119175 
16649,191847 
16649,61572 
16649,177975 
16649,183861 
16649,61583 
16649,61569 
16653,237754 
16653,30604 
16653,240765 
16653,22108 
16653,162594 
16653,147304 
16653,240736 
16653,213028 
16655,4267 
16655,10542 
16655,191837 
16655,191835 
16655,211843 
16655,35317 
16655,90629 
16655,191833 
16655,191868 
16681,249985 
16681,113875 
16681,101778 
16681,155602 
16681,16579 
16681,35317 
16681,203477 
16681,87466 
16681,158432 
16681,134763 
16681,216085 
16681,201648 
16681,250847 
16681,20686 
16684,155602 
16684,102556 
16684,43731 
16702,30604 
16702,74130 
16702,135226 
16702,40761 
16702,47170 
16702,99693 
16702,47175 
16702,86322 
16705,11928 
16705,101778 
16705,210581 
16705,244654 
16705,154222 
16857,251890 
16857,122206 
16857,108191 
16857,154974 
16857,25054 
16857,54209 
16857,25055 
16857,108192 
16857,122341 
17029,65841 
17029,191837 
17029,138434 
17029,16681 
17029,197392 
17029,16648 
17029,111758 
17029,138630 
17029,124172 
17029,171526 
17029,158432 
17029,215401 
17029,132990 
17029,138467 
17029,96278 
17029,16705 
17029,111761 
17029,63697 
17029,201648 
17029,83106 
17029,49430 
17029,220842 
17029,99548 
17029,16644 
17216,251899 
17216,251890 
17216,225260 
17216,154299 
17216,251895 
17216,160220 
17216,121419 
17216,167381 
17216,154794 
17216,30650 
17216,79985 
17216,63670 
17216,25224 
17264,177701 
17264,246320 
17264,167381 
17264,118543 
17264,49511 
17264,62737 
17264,49776 
17266,55120 
17266,246320 
17266,3168 
17266,143260 
17266,23177 
17266,160642 
17267,177701 
17267,99871 
17267,98064 
17275,102552 
17275,7059 
17275,44940 
17275,89044 
17275,102613 
17275,44826 
17361,237754 
17368,26271 
17368,186115 
17381,1686 
17748,128596 
17748,228840 
17748,31088 
17748,95179 
17748,8584 
17748,61708 
17748,95168 
17748,16209 
17748,78053 
17748,397 
17748,216442 
17748,61696 
17748,396 
17748,25762 
17748,25084 
17748,37822 
17749,127588 
17749,55120 
17749,95179 
17749,8584 
17749,83641 
17749,69785 
17749,75940 
17749,25768 
17749,37823 
17779,83641 
17779,95168 
17779,125345 
17779,118492 
17779,61696 
18393,79672 
18427,257681 
18427,258269 
18427,191842 
18427,97078 
18427,156818 
18427,124168 
18427,191918 
18427,156824 
18427,191886 
18427,140105 
18427,140099 
18429,4801 
18429,18436 
18429,211630 
18429,125834 
18429,125345 
18429,109101 
18429,104555 
18429,19426 
18429,172533 
18429,204 
18429,32832 
18429,47580 
18429,46991 
18436,18429 
18443,18436 
18840,18436 
18840,18443 
18840,44824 
18840,216106 
18840,99761 
18840,121993 
18840,255637 
18840,121991 
18840,238075 
18840,18841 
18840,40462 
18841,121982 
18841,99761 
18841,72522 
18841,255637 
18841,121991 
18841,238075 
18841,74320 
19006,177112 
19006,3168 
19006,63669 
19006,216545 
19006,111704 
19006,29419 
19006,50760 
19006,235635 
19006,125722 
19426,26047 
19426,214757 
19427,207315 
19427,226506 
19427,55335 
19427,136494 
19427,198970 
19428,26047 
19428,132081 
19428,122650 
19428,230714 
19428,122649 
19428,59728 
19428,19426 
19482,237584 
19482,79613 
19482,9583 
19482,93714 
19482,61815 
19517,10377 
19517,211632 
19517,132990 
19517,5383 
19517,227541 
19577,177701 
19848,13633 
19848,36497 
19848,95182 
19848,95190 
19848,45543 
19848,121094 
19848,45544 
19848,45545 
19848,49843 
19848,96306 
19848,223293 
19848,45547 
19848,223294 
19856,237754 
19856,148001 
19856,154974 
19856,4703 
19856,105610 
19856,218437 
19856,169666 
19856,187063 
19856,21347 
19856,169668 
19856,251597 
19856,19868 
19856,217083 
19858,237754 
19858,52809 
19858,61675 
19858,244646 
19858,94074 
19858,111761 
19858,2018 
19858,211644 
19859,188767 
19859,130497 
19859,156820 
19860,237754 
19860,97424 
19860,101778 
19860,94128 
19860,211631 
19860,127754 
19860,211633 
19868,19856 
19868,237754 
19868,14936 
19868,178236 
19868,191874 
19868,217083 
19872,169207 
19872,18436 
19872,18443 
19872,14936 
19872,75842 
19872,75839 
19872,22009 
19872,105609 
19872,75841 
19874,251894 
19877,156824 
19877,208790 
19922,57723 
19922,103899 
19922,95343 
19922,136308 
19922,215490 
19922,217463 
19922,19923 
19922,95339 
19922,91380 
19922,178137 
19922,190854 
19922,241396 
19922,9280 
19922,147320 
19922,32040 
19922,249006 
19923,19922 
19923,64260 
19923,95343 
19923,52410 
19923,9268 
19923,259546 
19923,56394 
19923,91380 
19923,208751 
19923,178137 
19923,190854 
19923,241396 
19923,241395 
19923,67528 
19923,161731 
19959,105610 
19959,205005 
19959,188767 
20355,177701 
20355,104583 
20355,41202 
20355,95169 
20355,95186 
20355,10862 
20355,218663 
20355,70786 
20355,26083 
20355,13641 
20358,177701 
20358,104583 
20358,41202 
20358,218663 
20358,70786 
20614,10542 
20614,155275 
20614,191403 
20614,138434 
20614,30198 
20614,191851 
20614,132995 
20614,5360 
20614,29601 
20614,108218 
20614,197394 
20614,219360 
20614,57904 
20614,180243 
20631,76427 
20631,122336 
20631,259044 
20631,117625 
20631,86651 
20680,239340 
20680,239317 
20680,239319 
20680,239336 
20680,72689 
20680,239353 
20680,172015 
20680,175933 
20680,210170 
20680,105615 
20686,239317 
20686,239336 
20686,72689 
20686,172015 
20686,122034 
20686,235369 
20744,15838 
20744,79025 
20744,101024 
20744,15835 
20744,167425 
20744,15836 
20744,239985 
20744,15845 
20744,105726 
20744,154695 
20744,79033 
20744,116292 
20744,235245 
20744,15852 
20744,73193 
20812,251890 
20812,169207 
20812,66389 
20812,25206 
20812,226211 
20812,255379 
20812,167226 
20815,169207 
20815,177112 
20815,138379 
20815,108245 
20815,213464 
20815,150868 
20866,15835 
20866,15836 
20866,36497 
20866,31088 
20866,104583 
20866,53144 
20866,152570 
20866,94742 
20866,48982 
20866,17266 
20866,235245 
20866,48962 
20866,124964 
21345,230598 
21345,46799 
21345,249009 
21345,168639 
21345,103899 
21345,95343 
21345,136308 
21345,203930 
21345,54519 
21345,202145 
21345,103283 
21345,9268 
21345,259546 
21345,91380 
21345,47992 
21345,103813 
21345,9255 
21345,202143 
21345,202147 
21345,161731 
21345,9536 
21345,95334 
21345,260036 
21345,9275 
21347,113875 
21347,47149 
21347,218437 
21347,240765 
21347,34393 
21347,113873 
21347,107006 
21347,197814 
21347,62400 
21347,113879 
21447,89422 
21447,171951 
21447,181291 
21447,21457 
21447,234280 
21447,21449 
21447,21448 
21448,21447 
21448,181291 
21448,21449 
21448,228696 
21449,21447 
21449,21448 
21449,181291 
21449,21457 
21457,21447 
21457,21449 
21457,181291 
21457,20863 
21843,7130 
21983,122653 
21983,139717 
21984,68725 
21984,52807 
22009,252185 
22009,22099 
22009,55529 
22009,160386 
22099,101759 
22099,70646 
22099,174556 
22099,47846 
22099,22102 
22099,191002 
22099,22143 
22100,216156 
22100,105562 
22100,125640 
22103,24139 
22103,163679 
22103,101759 
22103,22099 
22103,99045 
22103,138640 
22103,163494 
22103,191002 
22103,26915 
22103,104425 
22103,226160 
22103,22143 
22103,45250 
22107,534 
22107,548 
22107,22100 
22107,108206 
22108,104425 
22109,10538 
22109,105562 
22109,148457 
22132,251899 
22132,154299 
22132,76429 
22132,214355 
22132,35474 
22143,22099 
22143,22103 
22143,177112 
22143,101759 
22332,225260 
22332,121095 
22332,239340 
22332,45551 
22332,162594 
22332,28262 
22332,124558 
22332,213663 
22730,68725 
22730,89877 
22835,229352 
22835,75261 
22835,251906 
22835,244886 
22836,35317 
22836,260661 
22836,207148 
22836,165731 
22838,251890 
22838,122206 
22838,169207 
22838,108205 
22838,23447 
22838,10538 
22838,127310 
22838,108193 
22838,236628 
22838,127325 
22838,259044 
22838,130571 
22996,125834 
22996,24655 
23177,55120 
23177,246320 
23177,62740 
23294,228840 
23294,25019 
23294,160633 
23294,156228 
23294,160642 
23294,5716 
23294,10759 
23294,159237 
23294,112087 
23294,70900 
23294,156235 
23294,13132 
23447,258269 
23447,187928 
23447,77008 
23447,213026 
23868,10562 
23868,98776 
23868,188770 
24098,50893 
24098,16287 
24098,192629 
24098,118044 
24098,192624 
24098,132949 
24139,251899 
24139,251890 
24139,163679 
24139,35320 
24139,26915 
24139,191001 
24144,128596 
24144,85281 
24144,214949 
24144,204106 
24225,111758 
24499,5679 
24499,228840 
24499,227969 
24499,31088 
24499,104583 
24499,74822 
24499,200587 
24499,251013 
24499,24507 
24499,236117 
24507,227969 
24507,31088 
24507,95176 
24507,72823 
24507,236117 
24507,403 
24652,24653 
24652,125834 
24652,178502 
24652,189197 
24653,24663 
24653,189193 
24663,24653 
24663,125834 
24663,4801 
24666,24653 
24666,153052 
24666,95343 
24666,189193 
24696,189193 
24704,24653 
24704,199094 
24982,12114 
24982,14936 
24982,66224 
24982,240695 
24982,157856 
24982,66223 
24982,180793 
24982,240694 
24982,148453 
24982,216106 
24982,240699 
24982,240983 
24982,35315 
24982,116025 
24982,168557 
24982,240708 
24982,66228 
24982,118272 
24982,248966 
24982,198213 
24982,14937 
